date,crop_name,market,price
2023-11-22,Refined Vegetable Oil,Sikela,197.0
2023-11-22,Mixed Teff,Awash,110.0
2023-11-22,Maize Grain (White),Awash,50.0
2023-11-22,Refined sugar,Gambella,124.4
2023-11-22,Refined Vegetable Oil,"Nazareth, Adama",172.0
2023-11-22,Sorghum (Red),Logia,86.0
2023-11-22,Wheat Flour,Gode,68.0
2023-11-22,Maize Grain (White),Mekele,39.0
2023-11-22,Wheat Grain,Dessie,74.4
2023-11-22,Refined sugar,"Nazareth, Adama",117.0
2023-11-22,Sheep (Local Quality),Awash,2530.0
2023-11-22,Firewood,Jinka,3.18
2023-11-22,Camels (Local Quality),Gode,30000.0
2023-11-22,Beans (Haricot),"Nazareth, Adama",46.0
2023-11-22,Sheep (Local Quality),Sikela,4840.0
2023-11-22,Refined Vegetable Oil,"Dire Dawa, Kezira",158.0
2023-11-22,Beans (Haricot),Sodo,55.1
2023-11-22,"Casual Labor (unskilled, daily, without food)",Shashemene,400.0
2023-11-22,Sheep (Local Quality),Gambella,2670.0
2023-11-22,Refined Vegetable Oil,Yabelo,170.0
2023-11-22,Firewood,Nekemte,5.1
2023-11-22,Horse beans,Beddenno,56.0
2023-11-22,"Casual Labor (unskilled, daily, without food)",Jinka,150.0
2023-11-22,Sorghum (Red),Yabelo,43.68
2023-11-22,Refined sugar,Nekemte,120.0
2023-11-22,Oxen (Local Quality),Mekele,27800.0
2023-11-22,Sheep (Local Quality),Sekota,4100.0
2023-11-22,Goats (Local Quality),"Dire Dawa, Kezira",5900.0
2023-11-22,Maize Grain (White),Dessie,47.8
2023-11-22,Sheep (Local Quality),Bahir Dar,5660.0
2023-11-22,Sorghum (White),Sekota,52.6
2023-11-22,Mixed Teff,Mekele,97.0
2023-11-22,Gasoline,"Addis Ababa, Merkato",77.65
2023-11-22,Firewood,Degehabour,52.0
2023-11-22,Goats (Local Quality),Sekota,4500.0
2023-11-29,Beans (Haricot),Yabelo,55.016
2023-11-29,Beans (Haricot),Degehabour,122.0
2023-11-29,Sheep (Local Quality),Dessie,3440.0
2023-11-29,Diesel,Warder,106.0
2023-11-29,Gasoline,Shashemene,78.2
2023-11-29,Wheat Grain,Dessie,74.8
2023-11-29,Wheat Grain,Degehabour,64.0
2023-11-29,Camels (Local Quality),Gode,29700.0
2023-11-29,Sheep (Local Quality),Chereti,2600.0
2023-11-29,Oxen (Local Quality),"Addis Ababa, Merkato",38400.0
2023-11-29,Sorghum (White),Nekemte,48.4
2023-11-29,Horse beans,Sikela,60.4
2023-11-29,Sheep (Local Quality),Beddenno,2540.0
2023-11-29,Refined Vegetable Oil,Sikela,198.0
2023-11-29,Wheat Grain,Chereti,79.0
2023-11-29,"Casual Labor (unskilled, daily, without food)",Dessie,300.0
2023-11-29,Mixed Teff,Mekele,99.8
2023-11-29,Goats (Local Quality),Gode,5800.0
2023-11-29,Gasoline,"Addis Ababa, Merkato",77.65
2023-11-29,Goats (Local Quality),Shashemene,4520.0
2023-11-29,Refined Vegetable Oil,Gambella,158.0
2023-11-29,Rice (Milled),Chereti,82.0
2023-11-29,Firewood,Dessie,21.5
2023-11-29,Firewood,Sekota,25.0
2023-11-29,Goats (Local Quality),"Addis Ababa, Merkato",8520.0
2023-11-29,Oxen (Local Quality),Shashemene,24000.0
2023-11-29,Sorghum (Yellow),Beddenno,64.62
2023-11-29,Mixed Teff,Shashemene,172.0
2023-11-29,Mixed Teff,Sekota,105.0
2023-11-29,"Casual Labor (unskilled, daily, without food)","Dire Dawa, Kezira",400.0
2023-11-29,Horse beans,Jinka,55.0
2023-11-29,Camels (Local Quality),"Dire Dawa, Kezira",45000.0
2023-11-29,Horse beans,"Addis Ababa, Merkato",89.0
2023-11-29,Oxen (Local Quality),Beddenno,22800.0
2023-11-29,Maize Grain (White),Sekota,47.3
2023-11-29,Gasoline,Bahir Dar,77.7
2023-11-29,Refined sugar,Shashemene,120.0
2023-11-29,"Casual Labor (unskilled, daily, without food)",Degehabour,500.0
2023-11-29,Oxen (Local Quality),Jinka,22100.0
2023-11-29,Refined sugar,Mekele,117.0
2023-11-29,Maize Grain (White),Mekele,39.0
2023-11-29,Wheat Grain,Sodo,78.0
2023-11-29,Sheep (Local Quality),Awash,2280.0
2023-11-29,Sheep (Local Quality),Sikela,5760.0
2023-11-29,Wheat Flour,Degehabour,94.0
2023-11-29,Goats (Local Quality),Sikela,7900.0
2023-11-29,Rice (Milled),Dessie,75.0
2023-11-29,Horse beans,Shashemene,63.0
2023-11-29,Sorghum (Red),Beddenno,47.760000000000005
2023-11-29,"Casual Labor (unskilled, daily, without food)",Warder,566.0
2023-11-29,Goats (Local Quality),Sekota,4100.0
2023-11-29,Sheep (Local Quality),Bahir Dar,5560.0
2023-11-29,Oxen (Local Quality),Mekele,30000.0
2023-11-29,Oxen (Local Quality),Sekota,29300.0
2023-11-29,Sorghum (White),Yabelo,46.65
2023-11-29,"Casual Labor (unskilled, daily, without food)",Mekele,420.0
2023-11-29,Oxen (Local Quality),Logia,44200.0
2023-11-29,Refined Vegetable Oil,Shashemene,150.0
2023-11-29,Horse beans,Mekele,58.0
2023-11-29,Mixed Teff,Beddenno,117.6
2023-11-29,Diesel,Chereti,113.0
2023-11-29,Diesel,Gode,84.8
2023-11-29,Beans (Haricot),Gambella,66.6
2023-11-29,Goats (Local Quality),Mekele,5460.0
2023-11-29,Rice (Milled),Warder,98.0
2023-11-29,Rice (Milled),Awash,85.0
2023-11-29,Maize Grain (White),Shashemene,35.0
2023-11-29,Camels (Local Quality),Degehabour,30520.0
2023-11-29,Horse beans,Sekota,52.5
2023-11-29,Gasoline,Gode,89.0
2023-11-29,"Casual Labor (unskilled, daily, without food)",Bahir Dar,390.0
2023-11-29,Mixed Teff,Bahir Dar,96.2
2023-11-29,"Casual Labor (unskilled, daily, without food)",Sekota,400.0
2023-11-29,Wheat Flour,"Dire Dawa, Kezira",100.0
2023-11-29,Gasoline,Sikela,78.0
2023-11-29,"Casual Labor (unskilled, daily, without food)","Addis Ababa, Merkato",360.0
2023-11-29,Sorghum (Red),"Nazareth, Adama",52.2
2023-11-29,Refined Vegetable Oil,Logia,155.5
2023-11-29,Rice (Milled),Shashemene,87.0
2023-11-29,Sorghum (Red),"Addis Ababa, Merkato",75.6
2023-11-29,Diesel,Mekele,78.63
2023-11-29,Beans (Haricot),"Dire Dawa, Kezira",60.0
2023-11-29,Firewood,Gode,35.0
2023-11-29,Refined sugar,Sekota,120.0
2023-11-29,Maize Grain (White),Logia,66.0
2023-11-29,Wheat Flour,"Addis Ababa, Merkato",95.8
2023-11-29,Goats (Local Quality),Awash,4600.0
2023-11-29,Refined sugar,Logia,129.0
2023-11-29,Rice (Milled),Gambella,84.2
2023-11-29,Gasoline,Sekota,85.0
2023-11-29,Rice (Milled),Sikela,92.0
2023-11-29,Refined Vegetable Oil,Mekele,192.0
2023-11-29,Diesel,Sekota,80.0
2023-11-29,Wheat Grain,Logia,83.0
2023-11-29,Sorghum (Red),Sodo,52.0
2023-11-29,"Casual Labor (unskilled, daily, without food)",Jinka,150.0
2023-11-29,Sorghum (Red),Sikela,54.8
2023-11-29,Refined Vegetable Oil,Awash,186.0
2023-11-29,Mixed Teff,Logia,119.0
2023-11-29,Rice (Milled),"Nazareth, Adama",86.0
2023-11-29,Diesel,Dessie,77.83
2023-11-29,Horse beans,Logia,73.0
2023-11-29,Goats (Local Quality),Logia,3640.0
2023-11-29,Mixed Teff,"Addis Ababa, Merkato",112.6
2023-11-29,Oxen (Local Quality),"Nazareth, Adama",54000.0
2023-11-29,Camels (Local Quality),Yabelo,22200.0
2023-11-29,Oxen (Local Quality),Yabelo,20400.0
2023-11-29,Gasoline,Mekele,76.53
2023-11-29,Refined Vegetable Oil,Chereti,153.0
2023-11-29,Beans (Haricot),Warder,202.0
2023-11-29,Wheat Grain,Nekemte,64.74
2023-11-29,Sorghum (Yellow),Degehabour,60.0
2023-11-29,Sheep (Local Quality),Yabelo,1960.0
2023-11-29,Refined sugar,Bahir Dar,125.0
2023-11-29,Rice (Milled),Yabelo,90.0
2023-11-29,Sorghum (White),Warder,99.0
2023-11-29,"Casual Labor (unskilled, daily, without food)",Gode,296.0
2023-11-29,Goats (Local Quality),Jinka,4580.0
2023-11-29,Gasoline,Logia,76.6
2023-11-29,Refined sugar,Dessie,100.0
2023-11-29,Goats (Local Quality),Bahir Dar,6160.0
2023-11-29,"Casual Labor (unskilled, daily, without food)",Gambella,190.0
2023-11-29,Diesel,"Nazareth, Adama",75.52
2023-11-29,Beans (Haricot),Sikela,39.6
2023-11-29,Wheat Flour,Bahir Dar,99.0
2023-11-29,Sorghum (White),Jinka,52.4
2023-11-29,Mixed Teff,Gambella,134.8
2023-11-29,Refined sugar,Degehabour,114.0
2023-11-29,"Casual Labor (unskilled, daily, without food)",Awash,300.0
2023-11-29,Gasoline,Shire,85.0
2023-11-29,Sorghum (Red),Logia,86.0
2023-11-29,Refined Vegetable Oil,Gode,227.0
2023-11-29,Refined Vegetable Oil,"Nazareth, Adama",178.0
2023-11-29,Refined Vegetable Oil,Yabelo,170.0
2023-11-29,Firewood,Shire,6.2
2023-11-29,Rice (Milled),"Addis Ababa, Merkato",84.0
2023-11-29,Wheat Grain,Warder,156.0
2023-11-29,Horse beans,Bahir Dar,76.0
2023-11-29,Goats (Local Quality),Shire,5400.0
2023-11-29,Horse beans,Nekemte,68.94
2023-11-29,Oxen (Local Quality),"Dire Dawa, Kezira",60800.0
2023-11-29,Refined sugar,Sodo,122.0
2023-11-29,Firewood,"Nazareth, Adama",30.4
2023-11-29,Horse beans,Degehabour,130.0
2023-11-29,Maize Grain (White),Shire,41.168
2023-11-29,Wheat Flour,Chereti,74.0
2023-11-29,Goats (Local Quality),Warder,3220.0
2023-11-29,Horse beans,Chereti,88.0
2023-11-29,Refined sugar,"Dire Dawa, Kezira",117.0
2023-11-29,Goats (Local Quality),Nekemte,5600.0
2023-11-29,Maize Grain (White),Gambella,58.4
2023-11-29,Rice (Milled),Gode,74.0
2023-11-29,Sorghum (Red),Jinka,40.0
2023-11-29,Goats (Local Quality),Yabelo,3420.0
2023-11-29,Diesel,Sodo,81.01
2023-11-29,Goats (Local Quality),Degehabour,4620.0
2023-11-29,Horse beans,Shire,60.65
2023-11-29,Gasoline,Jinka,80.86
2023-11-29,Sorghum (White),Logia,64.2
2023-11-29,Beans (Haricot),Chereti,60.0
2023-11-29,Maize Grain (White),Nekemte,30.12
2023-11-29,Refined sugar,Gode,111.0
2023-11-29,Wheat Grain,Jinka,80.0
2023-11-29,"Casual Labor (unskilled, daily, without food)",Chereti,155.0
2023-11-29,Gasoline,Awash,76.45
2023-11-29,Horse beans,"Dire Dawa, Kezira",80.0
2023-11-29,Gasoline,Warder,114.0
2023-11-29,Refined sugar,Beddenno,115.0
2023-11-29,Gasoline,Degehabour,120.0
2023-11-29,"Casual Labor (unskilled, daily, without food)",Shire,400.0
2023-11-29,Oxen (Local Quality),Gode,20900.0
2023-11-29,Maize Grain (White),"Addis Ababa, Merkato",63.6
2023-11-29,Diesel,"Addis Ababa, Merkato",79.75
2023-11-29,Camels (Local Quality),Logia,63800.0
2023-11-29,Rice (Milled),Beddenno,78.0
2023-11-29,Wheat Grain,Beddenno,77.08
2023-11-29,Oxen (Local Quality),Nekemte,11000.0
2023-11-29,Wheat Grain,"Dire Dawa, Kezira",80.0
2023-11-29,Beans (Haricot),Shire,63.32000000000001
2023-11-29,Refined Vegetable Oil,Degehabour,180.0
2023-11-29,Sheep (Local Quality),Logia,2320.0
2023-11-29,Beans (Haricot),Sodo,55.5
2023-11-29,Beans (Haricot),"Nazareth, Adama",46.8
2023-11-29,Maize Grain (White),"Dire Dawa, Kezira",60.0
2023-11-29,Gasoline,Nekemte,95.864
2023-11-29,"Casual Labor (unskilled, daily, without food)",Sikela,330.0
2023-11-29,Refined sugar,"Nazareth, Adama",117.0
2023-11-29,Firewood,Bahir Dar,7.7
2023-11-29,Refined Vegetable Oil,Sodo,187.0
2023-11-29,Sheep (Local Quality),Gambella,2740.0
2023-11-29,Diesel,Shire,80.27
2023-11-29,"Casual Labor (unskilled, daily, without food)",Sodo,250.0
2023-11-29,Beans (Haricot),Logia,60.0
2023-11-29,Horse beans,Dessie,46.7
2023-11-29,Mixed Teff,"Dire Dawa, Kezira",118.0
2023-11-29,Mixed Teff,Jinka,105.0
2023-11-29,"Casual Labor (unskilled, daily, without food)","Nazareth, Adama",300.0
2023-11-29,Mixed Teff,Nekemte,94.7
2023-11-29,Diesel,Shashemene,80.3
2023-11-29,Mixed Teff,Sodo,108.0
2023-11-29,Oxen (Local Quality),Gambella,7080.0
2023-11-29,Sorghum (Yellow),Awash,85.0
2023-11-29,Sheep (Local Quality),Warder,3300.0
2023-11-29,Diesel,Beddenno,85.0
2023-11-29,Maize Grain (White),Chereti,87.0
2023-11-29,Wheat Flour,Logia,104.0
2023-11-29,Wheat Flour,Yabelo,90.0
2023-11-29,Refined sugar,Gambella,124.2
2023-11-29,Refined Vegetable Oil,"Dire Dawa, Kezira",150.0
2023-11-29,Firewood,Jinka,3.176
2023-11-29,Sorghum (Red),"Dire Dawa, Kezira",60.0
2023-11-29,Sorghum (Red),Gode,200.0
2023-11-29,Maize Grain (White),Sodo,35.739999999999995
2023-11-29,Wheat Grain,"Nazareth, Adama",72.4
2023-11-29,Refined Vegetable Oil,Shire,140.0
2023-11-29,Rice (Milled),Jinka,90.0
2023-11-29,Beans (Haricot),Shashemene,44.0
2023-11-29,Wheat Flour,Warder,99.0
2023-11-29,Rice (Milled),Shire,90.0
2023-11-29,Diesel,Bahir Dar,79.8
2023-11-29,Wheat Grain,Sekota,77.7
2023-11-29,Wheat Grain,Yabelo,62.31
2023-11-29,Wheat Grain,Awash,70.0
2023-11-29,Gasoline,Sodo,78.91
2023-11-29,Sorghum (White),Shire,63.126
2023-11-29,Oxen (Local Quality),Sodo,40600.0
2023-11-29,Diesel,Yabelo,81.97
2023-11-29,Sorghum (Yellow),Logia,88.0
2023-11-29,Goats (Local Quality),Sodo,6940.0
2023-11-29,Gasoline,Gambella,149.6
2023-11-29,Horse beans,"Nazareth, Adama",66.0
2023-11-29,Oxen (Local Quality),Bahir Dar,44700.0
2023-11-29,Camels (Local Quality),Warder,32600.0
2023-11-29,Maize Grain (White),"Nazareth, Adama",49.0
2023-11-29,Sorghum (White),Gode,70.0
2023-11-29,Refined Vegetable Oil,Jinka,150.0
2023-11-29,Sorghum (Yellow),"Dire Dawa, Kezira",63.0
2023-11-29,Horse beans,Awash,80.0
2023-11-29,Sorghum (White),Awash,85.0
2023-11-29,Maize Grain (White),Degehabour,66.2
2023-11-29,Firewood,Yabelo,1.748
2023-11-29,Mixed Teff,Sikela,120.4
2023-11-29,Sheep (Local Quality),Shire,5420.0
2023-11-29,Sorghum (White),"Dire Dawa, Kezira",60.0
2023-11-29,Sorghum (Yellow),"Nazareth, Adama",78.8
2023-11-29,Wheat Grain,Bahir Dar,76.0
2023-11-29,Mixed Teff,Dessie,104.0
2023-11-29,Sorghum (Red),Shire,62.08
2023-11-29,Sorghum (White),"Nazareth, Adama",78.8
2023-11-29,Firewood,Chereti,61.0
2023-11-29,Goats (Local Quality),Beddenno,4040.0
2023-11-29,Firewood,Awash,35.0
2023-11-29,Wheat Flour,Awash,85.0
2023-11-29,Refined sugar,Shire,120.0
2023-11-29,Sheep (Local Quality),"Dire Dawa, Kezira",5070.0
2023-11-29,Oxen (Local Quality),Shire,37000.0
2023-11-29,Sorghum (Red),Awash,60.0
2023-11-29,Firewood,Sodo,11.7
2023-11-29,Mixed Teff,Shire,105.896
2023-11-29,Refined Vegetable Oil,"Addis Ababa, Merkato",163.2
2023-11-29,Gasoline,"Nazareth, Adama",74.33
2023-11-29,Wheat Grain,Shire,60.986
2023-11-29,Sorghum (White),Sekota,50.0
2023-11-29,Sorghum (Red),Warder,99.0
2023-11-29,Refined Vegetable Oil,Warder,167.6
2023-11-29,Horse beans,Gambella,76.4
2023-11-29,Beans (Haricot),Bahir Dar,76.25
2023-11-29,Firewood,Nekemte,4.5600000000000005
2023-11-29,Sorghum (Red),Yabelo,43.65
2023-11-29,Horse beans,Beddenno,56.0
2023-11-29,Maize Grain (White),Dessie,47.6
2023-11-29,Diesel,Awash,78.55
2023-11-29,Maize Grain (White),Awash,56.0
2023-11-29,"Casual Labor (unskilled, daily, without food)",Shashemene,400.0
2023-11-29,Refined sugar,"Addis Ababa, Merkato",120.0
2023-11-29,Refined sugar,Jinka,125.0
2023-11-29,Oxen (Local Quality),Dessie,22700.0
2023-11-29,Wheat Grain,Gode,73.0
2023-11-29,Rice (Milled),Bahir Dar,95.0
2023-11-29,"Casual Labor (unskilled, daily, without food)",Nekemte,250.0
2023-11-29,Diesel,Jinka,82.96
2023-11-29,"Casual Labor (unskilled, daily, without food)",Beddenno,400.0
2023-11-29,Gasoline,Chereti,114.0
2023-11-29,Refined sugar,Yabelo,120.0
2023-11-29,Camels (Local Quality),Chereti,26000.0
2023-11-29,Horse beans,Sodo,56.1
2023-11-29,Sheep (Local Quality),Gode,3520.0
2023-11-29,Sheep (Local Quality),Jinka,4460.0
2023-11-29,Maize Grain (White),Jinka,34.4
2023-11-29,Wheat Flour,Shire,93.0
2023-11-29,Goats (Local Quality),"Nazareth, Adama",6280.0
2023-11-29,Refined Vegetable Oil,Beddenno,160.0
2023-11-29,Sorghum (White),Chereti,60.0
2023-11-29,Rice (Milled),"Dire Dawa, Kezira",80.0
2023-11-29,Maize Grain (White),Warder,160.0
2023-11-29,Diesel,Nekemte,81.42
2023-11-29,Goats (Local Quality),Gambella,2380.0
2023-11-29,Goats (Local Quality),Chereti,3000.0
2023-11-29,Mixed Teff,Awash,110.0
2023-11-29,Refined sugar,Sikela,126.0
2023-11-29,Sheep (Local Quality),Mekele,5860.0
2023-11-29,Wheat Grain,"Addis Ababa, Merkato",83.8
2023-11-29,Maize Grain (White),Bahir Dar,40.2
2023-11-29,Wheat Flour,Beddenno,92.0
2023-11-29,Firewood,Beddenno,9.1
2023-11-29,Sheep (Local Quality),Shashemene,4200.0
2023-11-29,Sheep (Local Quality),Nekemte,4500.0
2023-11-29,Diesel,Gambella,146.6
2023-11-29,Maize Grain (White),Yabelo,47.97
2023-11-29,Beans (Haricot),Beddenno,50.4
2023-11-29,Gasoline,Yabelo,79.81
2023-11-29,Rice (Milled),Degehabour,92.0
2023-11-29,Sheep (Local Quality),Degehabour,5060.0
2023-11-29,Oxen (Local Quality),Chereti,12100.0
2023-11-29,Gasoline,Beddenno,92.0
2023-11-29,Maize Grain (White),Gode,65.0
2023-11-29,Wheat Flour,Shashemene,100.0
2023-11-29,Refined Vegetable Oil,Nekemte,150.0
2023-11-29,Sheep (Local Quality),"Nazareth, Adama",6600.0
2023-11-29,Sorghum (White),Mekele,59.4
2023-11-29,Sorghum (White),Degehabour,104.0
2023-11-29,Rice (Milled),Nekemte,92.0
2023-11-29,Rice (Milled),Logia,104.0
2023-11-29,Sheep (Local Quality),Sodo,6600.0
2023-11-29,Sorghum (Yellow),Mekele,66.6
2023-11-29,Firewood,Gambella,56.0
2023-11-29,"Casual Labor (unskilled, daily, without food)",Yabelo,200.0
2023-11-29,Rice (Milled),Sodo,79.8
2023-11-29,"Casual Labor (unskilled, daily, without food)",Logia,600.0
2023-11-29,Mixed Teff,"Nazareth, Adama",124.2
2023-11-29,Gasoline,"Dire Dawa, Kezira",80.0
2023-11-29,Sorghum (Red),Chereti,56.0
2023-11-29,Diesel,"Dire Dawa, Kezira",75.0
2023-11-29,Maize Grain (White),Sikela,54.8
2023-11-29,Refined sugar,Warder,156.0
2023-11-29,Mixed Teff,Yabelo,91.07
2023-11-29,Refined Vegetable Oil,Dessie,163.0
2023-11-29,Firewood,Sikela,3.5
2023-11-29,Wheat Grain,Sikela,91.2
2023-11-29,Firewood,"Addis Ababa, Merkato",5.48
2023-11-29,Sorghum (Yellow),"Addis Ababa, Merkato",87.6
2023-11-29,Beans (Haricot),Gode,200.0
2023-11-29,Sorghum (Red),Shashemene,53.0
2023-11-29,Goats (Local Quality),"Dire Dawa, Kezira",5800.0
2023-11-29,Diesel,Sikela,80.0
2023-11-29,Refined Vegetable Oil,Bahir Dar,180.466
2023-11-29,Refined sugar,Chereti,120.0
2023-11-29,Sorghum (White),Sikela,77.2
2023-11-29,Refined sugar,Nekemte,120.0
2023-11-29,Beans (Haricot),"Addis Ababa, Merkato",114.0
2023-11-29,Wheat Flour,Gode,77.0
2023-11-29,Gasoline,Dessie,75.73
2023-11-29,Firewood,Warder,132.0
2023-11-29,Firewood,Degehabour,52.0
2023-11-29,Firewood,Shashemene,34.5
2023-11-29,Sorghum (Red),Degehabour,54.0
2023-11-29,Diesel,Degehabour,84.8
2023-11-29,Firewood,"Dire Dawa, Kezira",43.0
2023-11-29,Refined sugar,Awash,120.0
2023-11-29,Sheep (Local Quality),Sekota,3920.0
2023-11-29,Sheep (Local Quality),"Addis Ababa, Merkato",7340.0
2023-11-29,Wheat Grain,Mekele,72.0
2023-11-29,Firewood,Logia,25.0
2023-11-29,Refined Vegetable Oil,Sekota,160.0
2023-11-29,Diesel,Logia,84.0
2023-11-29,Beans (Haricot),Awash,55.0
2023-11-29,Wheat Grain,Shashemene,75.0
2023-11-29,Maize Grain (White),Beddenno,39.4
2023-11-29,Horse beans,Gode,75.0
2023-12-06,Diesel,Nekemte,81.42
2023-12-06,Horse beans,Mekele,62.4
2023-12-06,Sheep (Local Quality),Gode,4000.0
2023-12-06,"Casual Labor (unskilled, daily, without food)",Yabelo,200.0
2023-12-06,Sorghum (Yellow),Degehabour,53.0
2023-12-06,Sheep (Local Quality),Mekele,5880.0
2023-12-06,Rice (Milled),Shashemene,85.0
2023-12-06,Goats (Local Quality),Gambella,2400.0
2023-12-06,Sorghum (White),Yabelo,46.65
2023-12-06,Refined Vegetable Oil,Beddenno,157.0
2023-12-06,Oxen (Local Quality),Sekota,30100.0
2023-12-06,Sheep (Local Quality),"Nazareth, Adama",6160.0
2023-12-06,Camels (Local Quality),Degehabour,30400.0
2023-12-06,Maize Grain (White),Sodo,38.2
2023-12-06,Goats (Local Quality),"Nazareth, Adama",5900.0
2023-12-06,Maize Grain (White),Yabelo,44.396
2023-12-06,Rice (Milled),"Dire Dawa, Kezira",80.0
2023-12-06,Rice (Milled),Awash,85.0
2023-12-06,Sheep (Local Quality),Jinka,4530.0
2023-12-06,Sheep (Local Quality),"Addis Ababa, Merkato",7300.0
2023-12-06,Oxen (Local Quality),"Nazareth, Adama",50600.0
2023-12-06,Sorghum (White),Chereti,59.0
2023-12-06,Goats (Local Quality),Mekele,5560.0
2023-12-06,Beans (Haricot),Jinka,62.0
2023-12-06,Wheat Flour,Shire,88.0
2023-12-06,Camels (Local Quality),Warder,34120.0
2023-12-06,Gasoline,Yabelo,79.81
2023-12-06,Refined Vegetable Oil,"Addis Ababa, Merkato",162.0
2023-12-06,Goats (Local Quality),Chereti,2800.0
2023-12-06,Diesel,Gode,90.0
2023-12-06,Oxen (Local Quality),Yabelo,20600.0
2023-12-06,Firewood,Nekemte,5.62
2023-12-06,Maize Grain (White),Dessie,47.7
2023-12-06,Sorghum (Red),Degehabour,55.0
2023-12-06,Horse beans,Beddenno,56.0
2023-12-06,Refined Vegetable Oil,Chereti,152.0
2023-12-06,Sorghum (Red),Warder,98.0
2023-12-06,Refined Vegetable Oil,Warder,168.0
2023-12-06,Goats (Local Quality),Sekota,3850.0
2023-12-06,Diesel,Awash,78.55
2023-12-06,Maize Grain (White),Awash,58.0
2023-12-06,"Casual Labor (unskilled, daily, without food)","Addis Ababa, Merkato",362.0
2023-12-06,"Casual Labor (unskilled, daily, without food)",Shashemene,400.0
2023-12-06,Maize Grain (White),Mekele,38.6
2023-12-06,Firewood,Jinka,3.19
2023-12-06,Sorghum (Red),Shashemene,53.0
2023-12-06,Refined Vegetable Oil,"Dire Dawa, Kezira",148.0
2023-12-06,Sheep (Local Quality),Awash,2310.0
2023-12-06,Refined sugar,Jinka,120.0
2023-12-06,Diesel,Degehabour,84.8
2023-12-06,Goats (Local Quality),Logia,3640.0
2023-12-06,"Casual Labor (unskilled, daily, without food)",Mekele,400.0
2023-12-06,Beans (Haricot),Beddenno,52.0
2023-12-06,Beans (Haricot),Bahir Dar,81.66666666666667
2023-12-06,Sorghum (Red),Chereti,55.0
2023-12-06,Oxen (Local Quality),Logia,43800.0
2023-12-06,Refined sugar,"Addis Ababa, Merkato",120.0
2023-12-06,Wheat Grain,Nekemte,63.510000000000005
2023-12-06,Oxen (Local Quality),Dessie,23100.0
2023-12-06,Oxen (Local Quality),Shire,36000.0
2023-12-06,Sorghum (Red),Awash,60.0
2023-12-06,Beans (Haricot),Warder,204.0
2023-12-06,Firewood,Sodo,10.5
2023-12-06,Diesel,Gambella,146.4
2023-12-06,Mixed Teff,Shire,96.72
2023-12-06,Maize Grain (White),Shashemene,35.0
2023-12-06,Sorghum (White),Sekota,50.0
2023-12-06,Horse beans,Sekota,60.0
2023-12-06,Gasoline,"Nazareth, Adama",74.33
2023-12-06,Sheep (Local Quality),Nekemte,4400.0
2023-12-06,Wheat Grain,Shire,59.79
2023-12-06,Beans (Haricot),Gambella,67.0
2023-12-06,Mixed Teff,Bahir Dar,107.0
2023-12-06,Refined sugar,Awash,120.0
2023-12-06,Sheep (Local Quality),Bahir Dar,5800.0
2023-12-06,Horse beans,Gambella,78.8
2023-12-06,Maize Grain (White),Jinka,34.6
2023-12-06,Refined sugar,Shashemene,120.0
2023-12-06,Horse beans,Sodo,57.1
2023-12-06,Wheat Grain,Bahir Dar,76.0
2023-12-06,Sheep (Local Quality),Dessie,3440.0
2023-12-06,Gasoline,Beddenno,99.0
2023-12-06,Sorghum (Red),Shire,61.126
2023-12-06,Sorghum (White),"Nazareth, Adama",80.6
2023-12-06,Rice (Milled),Gambella,84.0
2023-12-06,Oxen (Local Quality),"Addis Ababa, Merkato",38600.0
2023-12-06,Refined Vegetable Oil,Sekota,160.0
2023-12-06,Firewood,Chereti,59.0
2023-12-06,Goats (Local Quality),Beddenno,4200.0
2023-12-06,Goats (Local Quality),Shashemene,4680.0
2023-12-06,Rice (Milled),Sikela,90.0
2023-12-06,Maize Grain (White),Bahir Dar,42.2
2023-12-06,Refined sugar,Logia,129.0
2023-12-06,Oxen (Local Quality),Bahir Dar,41300.0
2023-12-06,Horse beans,"Nazareth, Adama",66.6
2023-12-06,Mixed Teff,Dessie,106.0
2023-12-06,Rice (Milled),Shire,87.0
2023-12-06,Gasoline,Gambella,149.6
2023-12-06,Sorghum (Red),"Addis Ababa, Merkato",77.0
2023-12-06,Sorghum (Red),"Dire Dawa, Kezira",60.0
2023-12-06,Firewood,Sikela,3.28
2023-12-06,Diesel,Mekele,78.63
